7.962424969989999601e-01,4.782287157289999979e-01,4.603021978019999905e-01,5.474073771380000286e-01,6.635289582850000256e-01,6.656391534890000461e-01,9.835626559029999605e-01,6.482873787459999537e-01,6.705071696900000155e-01,7.866864130020000401e-01,9.510389610389999859e-01,8.764052350819999671e-01,9.522882513660000381e-01,9.405037568309999596e-01,9.543352375810000288e-01,8.456066478739999726e-01,9.323731294320000140e-01,8.897211524750000544e-01,8.914709851550000064e-01,9.268292195780000187e-01,9.038106250470000491e-01,8.579089615930000079e-01,9.073833646029999533e-01,8.575455054149999645e-01,9.008593749440000353e-01,9.115501549979999618e-01,9.582772660349999638e-01,5.639253582669999654e-01,7.010080645159999513e-01,6.325623713860000219e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.573528872460000283e-01,6.603598795839999980e-01,7.446954729360000247e-01,9.322632971319999573e-01,6.567586835359999764e-01,8.933279807609999512e-01,8.456652739309999944e-01,8.190077522209999739e-01,8.672899159660000246e-01,9.261904761899999450e-01,9.295955193639999781e-01,8.793448905030000207e-01,8.664691125540000538e-01,9.078240900880000241e-01,1.000000000000000000e+00,9.120974749429999751e-01,6.363237829379999599e-01,7.571079329909999878e-01,8.880220735789999820e-01,9.601826149059999871e-01,9.994318181819999980e-01,9.809056956120000281e-01,9.409963998739999669e-01,9.285191879230000334e-01,8.173258628430000172e-01,8.131932675859999682e-01,7.661620740460000079e-01,7.330552582160000386e-01,8.010467324429999536e-01,9.975688687649999498e-01,8.666970221409999731e-01,7.870260397820000309e-01,9.194630747319999520e-01,1.000000000000000000e+00,6.999999999999999556e-01,9.819672939119999944e-01,9.686360403049999457e-01,7.903226665700000542e-01,7.300933814290000434e-01,7.552106563210000401e-01,7.645361363779999975e-01,9.178283130609999896e-01,6.123736314690000349e-01,6.056780642560000150e-01,6.436263284809999874e-01,8.398601197130000084e-01,7.072115697309999671e-01,9.978971759589999602e-01,9.818266231119999743e-01,9.458598656659999993e-01,9.921772895310000395e-01,8.150303234610000169e-01,7.959430541959999772e-01,8.147227965009999906e-01,7.959430541959999772e-01,9.800199703349999902e-01,9.861528386690000536e-01,9.666211116799999781e-01,9.664463440810000527e-01,9.712685412029999910e-01,9.923937220770000511e-01,8.312597795230000086e-01,9.241719157019999686e-01,7.743476572740000119e-01,8.132342577300000208e-01,7.737424430720000190e-01,6.805313695019999942e-01,8.089978591859999790e-01,8.891310015129999522e-01,7.371432818700000000e-01,7.750522013170000335e-01,9.580598525119999875e-01,8.193606067190000175e-01,9.862943052149999446e-01,9.459304058320000541e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.042495160540000354e-01,9.685105004699999798e-01,6.052471375100000328e-01,9.890123691679999496e-01,6.752399801459999518e-01,7.082662020109999901e-01,4.840928077769999782e-01,9.578350894389999759e-01,9.596537252060000078e-01,9.204016571809999769e-01,9.387631733019999869e-01,9.512041900240000292e-01,9.472667567139999578e-01,9.677008764619999814e-01,8.663898261910000231e-01,9.479699248120000421e-01,9.270210575930000196e-01,9.603037518039999609e-01,9.408957303170000230e-01,8.926829268289999675e-01,9.125050195849999657e-01,8.713694539799999861e-01,9.353058411119999915e-01,9.497993652589999947e-01,6.506201400940000434e-01,5.318413978489999749e-01,5.953585021230000107e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.151514700219999687e-01,6.420477558839999821e-01,6.488264029810000277e-01,9.440977443610000241e-01,7.135482050279999822e-01,6.912183189410000539e-01,6.887133047719999901e-01,6.275141065399999496e-01,7.102820871939999892e-01,5.000000000000000000e-01,8.091187989060000252e-01,8.226069052379999524e-01,7.837362220979999794e-01,8.030000147200000438e-01,9.857368421050000107e-01,9.471245752139999530e-01,6.752231082290000019e-01,8.594411705860000028e-01,8.354923960569999863e-01,9.611769633350000230e-01,9.125141356389999681e-01,8.985644257699999526e-01,9.145326092969999765e-01,9.550772982340000050e-01,8.940566354279999572e-01,7.842648456899999898e-01,7.355231330370000098e-01,7.189745646599999818e-01,7.689785603780000534e-01,9.866598617280000205e-01,8.660295065869999531e-01,7.897731415280000444e-01,9.117330493819999493e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.450276426250000528e-01,9.999890746199999736e-01,6.761947592410000318e-01,6.463616374139999898e-01,6.565356947229999962e-01,7.058853515949999879e-01,8.100340012519999799e-01,7.442137956829999457e-01,7.019610520519999897e-01,7.748697288039999576e-01,8.253198032509999615e-01,7.610745696109999514e-01,9.976342327360000484e-01,9.840887810649999734e-01,9.542549366360000285e-01,9.925063289759999963e-01,9.154362796599999630e-01,8.422248044019999824e-01,9.175488049619999753e-01,8.422248044019999824e-01,9.367759618809999855e-01,9.689230510640000071e-01,9.165613479899999971e-01,8.760539048209999846e-01,9.398298216749999545e-01,5.000000000000000000e-01,8.277865368269999857e-01,9.401973356039999841e-01,7.608076094290000535e-01,8.770163789339999738e-01,7.130391325139999736e-01,6.099500961999999582e-01,8.195315747860000277e-01,9.573559586509999830e-01,6.518722919189999798e-01,7.917422869569999966e-01,9.735285609539999774e-01,9.171855319010000507e-01,9.828711708189999952e-01,9.287751986350000211e-01
8.191776710679999907e-01,8.212752525249999991e-01,6.300022893769999799e-01,7.265198786609999848e-01,9.652193203079999506e-01,6.094575164419999691e-01,9.868619455029999932e-01,7.080996169450000099e-01,6.380970201029999567e-01,8.915432520699999586e-01,7.838636363640000271e-01,9.557797888390000551e-01,9.076732989600000412e-01,9.438868559719999496e-01,9.113985164010000029e-01,9.102983321590000232e-01,9.760892427149999717e-01,9.096314465020000073e-01,9.700501253129999446e-01,9.390774009760000096e-01,9.761194083690000189e-01,9.650229628119999514e-01,9.243776318530000369e-01,9.106418485239999860e-01,9.295059090060000528e-01,9.490107630190000032e-01,9.738377594629999967e-01,7.901625859519999517e-01,7.446572580650000495e-01,7.241179452939999761e-01,9.719362745099999756e-01,9.714285714289999651e-01,8.485923168150000251e-01,8.304983123520000010e-01,7.731036936349999777e-01,9.379114452800000334e-01,7.002277874400000268e-01,7.283435800869999532e-01,6.893390905199999752e-01,6.705153739139999569e-01,7.456968684910000311e-01,7.347069597069999514e-01,9.071484829979999942e-01,8.739302560080000060e-01,8.512430547620000176e-01,9.074973941259999455e-01,1.000000000000000000e+00,9.396588807160000112e-01,6.947660668990000010e-01,8.583311785289999829e-01,8.680327673059999860e-01,9.989245238170000318e-01,9.815249558999999957e-01,9.660084033610000231e-01,9.642669315420000498e-01,9.597000317520000268e-01,9.288114844749999488e-01,7.878047710519999747e-01,7.370764796490000270e-01,7.227182515119999762e-01,7.785229006120000239e-01,9.283447878460000524e-01,8.684233018479999844e-01,7.902962607339999446e-01,8.956220938119999753e-01,8.249999999999999556e-01,6.083333333329999926e-01,9.951970396049999446e-01,1.000000000000000000e+00,7.510211065099999805e-01,7.486382277140000152e-01,7.148990489319999586e-01,7.733507407380000309e-01,8.621509077529999621e-01,7.617796838989999708e-01,7.233554210079999880e-01,7.999222498110000190e-01,7.875011008719999817e-01,7.375728876710000437e-01,9.959449609149999549e-01,9.803468558939999467e-01,9.508025729100000323e-01,9.897464474630000009e-01,9.716352501020000254e-01,9.278738966420000400e-01,9.775821988520000394e-01,9.278738966420000400e-01,9.914818040959999523e-01,9.730156583460000119e-01,9.545711871509999780e-01,9.171743648950000383e-01,9.619094489270000325e-01,5.000000000000000000e-01,8.394326055959999699e-01,9.429238212970000310e-01,7.520217698200000189e-01,8.531590923640000046e-01,7.486208189999999929e-01,6.257849149759999730e-01,7.580583253389999721e-01,9.508842157769999970e-01,7.795855061019999477e-01,7.734022527470000297e-01,9.589203552809999476e-01,8.440125247799999952e-01,9.902605851710000184e-01,9.163039902230000200e-01
8.258192165759999925e-01,7.366139069260000394e-01,5.974931318680000158e-01,7.505439333629999599e-01,9.670960407480000409e-01,5.907799975999999953e-01,9.884333850609999805e-01,7.127300757079999549e-01,6.462723772749999762e-01,8.431286549709999800e-01,7.766883116880000104e-01,9.556236802409999731e-01,9.363981799749999668e-01,9.451461260729999703e-01,9.395128949330000534e-01,9.095406585230000340e-01,9.732421740629999540e-01,9.262558326709999790e-01,9.700501253129999446e-01,9.538983702659999953e-01,9.737106782109999914e-01,9.632448689289999644e-01,9.356138211379999570e-01,9.427102465359999961e-01,9.421132537809999707e-01,9.599990572909999909e-01,9.714768503559999546e-01,7.955235846029999891e-01,7.125806451609999481e-01,7.427611530550000118e-01,9.684436274509999887e-01,9.714285714289999651e-01,8.507461418570000378e-01,8.321335066589999885e-01,7.341393536779999840e-01,9.525981620719999876e-01,6.838839150700000147e-01,7.287648220410000155e-01,6.994050589139999552e-01,6.782798927350000007e-01,7.436474718090000380e-01,6.645604395599999936e-01,9.061605077600000113e-01,8.779637022909999589e-01,8.613531284290000256e-01,9.016447011660000399e-01,1.000000000000000000e+00,9.337333849529999563e-01,7.059640521240000410e-01,8.613798623749999717e-01,8.681520743459999467e-01,9.998942917549999976e-01,9.803987903990000197e-01,9.612675070030000102e-01,9.551730134129999827e-01,9.593811146609999563e-01,9.274898293600000176e-01,7.923873940610000055e-01,7.441127380809999803e-01,7.236380623350000540e-01,7.874093929480000531e-01,9.431885537959999732e-01,8.770710375100000400e-01,7.996830493790000327e-01,9.064861551509999504e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.924381894370000179e-01,1.000000000000000000e+00,7.324021103479999573e-01,7.456555668280000493e-01,7.088121626479999549e-01,7.701044934599999836e-01,8.559033925839999446e-01,7.628278905430000423e-01,7.220971234880000367e-01,7.994059710549999975e-01,8.211254101670000249e-01,7.454500305369999857e-01,9.968299235099999933e-01,9.816073082359999535e-01,9.539414349520000114e-01,9.904981989929999564e-01,9.671003634929999926e-01,9.207798215439999545e-01,9.748337422459999457e-01,9.207798215439999545e-01,9.877817523740000105e-01,9.733218730889999781e-01,9.571843969019999676e-01,9.127713171289999483e-01,9.593270184579999471e-01,5.000000000000000000e-01,8.380651689420000050e-01,9.418431489090000053e-01,7.501504972939999627e-01,8.765907160839999657e-01,7.513356099160000134e-01,5.907707733439999664e-01,7.679349879489999475e-01,9.548657664599999872e-01,7.611438364429999881e-01,7.849151259279999460e-01,9.608300900759999541e-01,8.728220260419999876e-01,9.884668704200000322e-01,9.159530915510000204e-01
8.112094837940000414e-01,7.328575937950000396e-01,5.639880952379999757e-01,7.407906210539999536e-01,9.681220646849999500e-01,5.944552083680000321e-01,9.871857671860000405e-01,7.057400427069999704e-01,6.598988045639999633e-01,7.924736082629999512e-01,7.748701298700000351e-01,9.549570135749999578e-01,9.356433985550000054e-01,9.419422082359999449e-01,9.397739243170000201e-01,9.846015386419999516e-01,9.757383655219999952e-01,9.212374635779999599e-01,9.703759398500000355e-01,9.530931043789999668e-01,9.757020202020000310e-01,9.627531215429999678e-01,9.323072753800000223e-01,9.430104341530000100e-01,9.406677734630000121e-01,9.560989430690000068e-01,9.681504300440000321e-01,8.062916907649999576e-01,7.369959677420000466e-01,7.716298288359999535e-01,9.577205882349999477e-01,8.592592592590000411e-01,8.485218301050000411e-01,8.311681262540000503e-01,8.088048971929999720e-01,9.525730994150000130e-01,6.888210044720000091e-01,7.393032582340000047e-01,6.974934799599999957e-01,6.792916694980000170e-01,7.254134346049999627e-01,7.026556776560000106e-01,8.919755505119999484e-01,8.725786539340000258e-01,8.605325026040000491e-01,9.031807050779999679e-01,1.000000000000000000e+00,9.478513356559999936e-01,7.022716238830000179e-01,8.630448565139999806e-01,8.683707432720000341e-01,9.996828752640000149e-01,9.755235305239999821e-01,9.548786181139999885e-01,9.550825429979999948e-01,9.605000204729999824e-01,9.246785953339999864e-01,7.850779184160000534e-01,7.482859765170000177e-01,7.195788379659999734e-01,7.904077580560000538e-01,9.506074174469999472e-01,8.788459638719999800e-01,8.023853533060000265e-01,9.115963585249999834e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.903004609000000125e-01,1.000000000000000000e+00,7.420898260139999758e-01,7.381537264499999917e-01,7.325213778629999783e-01,7.563738162419999522e-01,8.497373011159999878e-01,7.635480319390000048e-01,7.258626033980000170e-01,7.978545123410000217e-01,8.146301521000000045e-01,7.486338242660000031e-01,9.972391523660000257e-01,9.826957415679999919e-01,9.541074297980000063e-01,9.910515181789999462e-01,9.636863846709999848e-01,9.106736379840000284e-01,9.684965367329999575e-01,9.106736379840000284e-01,9.847238472049999469e-01,9.734472401239999684e-01,9.553972977119999932e-01,9.080629347940000207e-01,9.568004278820000374e-01,5.000000000000000000e-01,8.278471607630000229e-01,9.423187701059999588e-01,7.455826518250000534e-01,8.910377582459999557e-01,7.545366389100000015e-01,6.209851803970000139e-01,7.810110793790000505e-01,9.563888120089999445e-01,8.017701866580000392e-01,7.926809580570000069e-01,9.601906046449999454e-01,8.854778349959999684e-01,9.867991831739999498e-01,9.160730689249999559e-01
8.319912965189999454e-01,6.840187590190000000e-01,5.778846153850000222e-01,7.269387551360000366e-01,9.690795147390000031e-01,5.980021967109999670e-01,9.863398039830000297e-01,7.018717309680000405e-01,6.711276174450000465e-01,6.901686033260000519e-01,7.730844155839999843e-01,9.757624434389999823e-01,9.284070377230000393e-01,9.425628171350000084e-01,9.445589842189999752e-01,9.824654490640000182e-01,9.723465526560000072e-01,9.171156855550000042e-01,9.814035087719999995e-01,9.478113173829999516e-01,9.734473304470000476e-01,9.589393077290000456e-01,9.258747133629999793e-01,9.534965932660000032e-01,9.429858666720000171e-01,9.576234447729999877e-01,9.685419360050000481e-01,7.897691343739999814e-01,7.623857526880000179e-01,7.625797340500000132e-01,9.535539215689999848e-01,7.374269005850000447e-01,8.411887958899999518e-01,8.147318007660000472e-01,8.075268343739999688e-01,9.519298245609999487e-01,6.987745233490000318e-01,7.403586390740000134e-01,7.033719886260000331e-01,6.856084502999999497e-01,7.420927601810000107e-01,6.499084249080000486e-01,8.761454087300000193e-01,8.663814720839999595e-01,8.619234523830000549e-01,8.954157342030000244e-01,1.000000000000000000e+00,9.594893964809999565e-01,6.896021997579999674e-01,8.625764339689999671e-01,8.666120594309999481e-01,9.985041760430000135e-01,9.693714956210000011e-01,9.529458450050000140e-01,9.544389462569999871e-01,9.604863475570000197e-01,9.218311582599999499e-01,7.889085268200000112e-01,7.491427071059999498e-01,7.288019453299999784e-01,7.893008003360000302e-01,9.581790376319999636e-01,8.812357142090000428e-01,8.036293272319999792e-01,9.142112559160000540e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.883639349799999696e-01,1.000000000000000000e+00,7.309431186660000357e-01,7.230543550650000428e-01,7.114670577870000345e-01,7.370362208799999815e-01,8.439050554720000097e-01,7.654138652919999508e-01,7.242317379529999988e-01,7.952158976150000003e-01,8.214169283790000442e-01,7.546612396649999832e-01,9.971983748010000426e-01,9.828510492580000424e-01,9.544182385060000495e-01,9.913849379889999591e-01,9.581854001570000445e-01,9.054034430470000450e-01,9.649810773510000272e-01,9.054034430470000450e-01,9.817431768779999457e-01,9.731310752749999793e-01,9.533676484180000354e-01,9.055036604049999660e-01,9.562167673060000261e-01,5.000000000000000000e-01,8.231307944450000358e-01,9.464631491580000056e-01,7.418507448259999970e-01,8.944711151249999936e-01,7.554861333600000339e-01,5.951306727039999966e-01,7.619101879649999853e-01,9.551616692230000538e-01,7.800348715520000198e-01,7.924409450310000436e-01,9.602896816670000169e-01,9.078796579779999654e-01,9.871050150529999678e-01,9.140238824949999952e-01
8.096548619450000261e-01,6.859555375179999803e-01,5.466231684979999672e-01,7.027171188840000138e-01,9.702514836890000494e-01,6.084520812539999657e-01,9.884392802939999667e-01,7.049087367249999847e-01,6.726604323049999445e-01,6.133173843700000516e-01,7.676298701299999472e-01,9.900165912520000333e-01,9.291143354490000172e-01,9.541781323189999497e-01,9.416955062330000237e-01,9.831895505440000349e-01,9.898746867169999630e-01,9.022329095100000140e-01,9.771929824559999478e-01,9.429293863709999890e-01,9.851046176050000103e-01,9.754194721040000404e-01,9.191365436730000171e-01,9.479131694150000342e-01,9.420060640809999608e-01,9.533141950589999469e-01,9.668197631620000232e-01,8.011091832140000424e-01,7.501612903230000517e-01,8.023193705550000221e-01,9.577205882349999477e-01,7.369242550819999904e-01,8.312949659739999886e-01,7.993274493709999762e-01,7.957961289580000042e-01,9.469966583119999726e-01,6.853112466030000238e-01,7.311292077180000515e-01,6.925702608910000446e-01,6.698164835790000327e-01,7.351776736339999951e-01,6.841575091579999990e-01,8.669472726570000010e-01,8.721921571720000488e-01,8.594942338259999870e-01,8.924715397419999974e-01,1.000000000000000000e+00,9.579365079370000258e-01,6.923773840710000238e-01,8.632670024819999455e-01,8.652715966549999749e-01,9.968488819109999621e-01,9.658840877590000318e-01,9.511414565829999779e-01,9.518172795620000182e-01,9.600278596629999717e-01,9.190155373739999911e-01,7.874079115309999821e-01,7.446634147909999557e-01,7.298859775220000179e-01,7.869826236520000018e-01,9.626547511240000077e-01,8.814443831379999983e-01,8.053351848459999740e-01,9.151982789949999475e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.858474887779999918e-01,1.000000000000000000e+00,7.102264114390000049e-01,7.171429286720000240e-01,6.940502552999999741e-01,7.327241305060000487e-01,8.403448779579999472e-01,7.621932755970000084e-01,7.235119446969999757e-01,7.959021073659999779e-01,8.332293500599999847e-01,7.532178588419999876e-01,9.972140774869999724e-01,9.832903932819999637e-01,9.549098049669999533e-01,9.914843995359999829e-01,9.552193729150000312e-01,8.985312748049999465e-01,9.611382446799999757e-01,8.985312748049999465e-01,9.796143501130000208e-01,9.744258644009999859e-01,9.501782176020000525e-01,9.016907321820000210e-01,9.580464195100000246e-01,5.000000000000000000e-01,8.227076802589999849e-01,9.482675283939999700e-01,7.497195746670000105e-01,8.963993942769999945e-01,7.505223774779999912e-01,5.933056839670000082e-01,7.472959120219999640e-01,9.553815657519999505e-01,7.726106222230000320e-01,7.927122031000000124e-01,9.615587168379999827e-01,9.054415898800000084e-01,9.867267450159999953e-01,9.258000844270000140e-01
8.078166266509999582e-01,6.846252705630000435e-01,4.667925824179999794e-01,7.152313632550000300e-01,9.701954094639999582e-01,6.069595850660000069e-01,9.878394195440000081e-01,7.039312128300000415e-01,6.835579292250000272e-01,5.332118174219999673e-01,7.676298701299999472e-01,9.906447963800000256e-01,9.269688656800000315e-01,9.548239900470000263e-01,9.399533459540000413e-01,9.828800602930000130e-01,9.886141825149999951e-01,8.997452574530000469e-01,9.726566416040000052e-01,9.386451062430000158e-01,9.819531024530000485e-01,9.728756124549999829e-01,9.154848863869999853e-01,9.470126065630000145e-01,9.434907204550000426e-01,9.478658951949999745e-01,9.628952093660000378e-01,8.183787995629999701e-01,7.442069892470000170e-01,7.752702167410000511e-01,9.445465686270000383e-01,7.376886661099999465e-01,8.281158351020000419e-01,7.753721948549999743e-01,7.942202715980000161e-01,9.453731551099999741e-01,6.949744842139999879e-01,7.332134140439999781e-01,6.924930616659999982e-01,6.650805577370000332e-01,7.388339438340000287e-01,6.678571428570000412e-01,8.626071490429999544e-01,8.612802211510000028e-01,8.555579516950000407e-01,8.747779079430000326e-01,1.000000000000000000e+00,9.563707145009999744e-01,6.979100537500000367e-01,8.636003446569999742e-01,8.623861792729999864e-01,9.962034379319999466e-01,9.611632567879999645e-01,9.483846872079999546e-01,9.461152790379999677e-01,9.597709761029999953e-01,9.160197847490000322e-01,7.921236510319999979e-01,7.487666222279999451e-01,7.301277243049999477e-01,7.864198262710000442e-01,9.664632047929999636e-01,8.814414561090000433e-01,8.065387064350000301e-01,9.169640785770000191e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.835137065450000327e-01,1.000000000000000000e+00,7.019248150569999956e-01,7.286780994199999473e-01,6.652849078970000107e-01,7.062400783219999756e-01,8.354676953149999807e-01,7.632159630589999688e-01,7.193913143450000325e-01,7.937628596729999764e-01,8.506325142680000173e-01,7.328293961730000250e-01,9.973308580519999467e-01,9.832479354059999732e-01,9.550980386540000033e-01,9.918812822610000302e-01,9.537024713589999925e-01,8.916969599780000255e-01,9.583656032159999505e-01,8.916969599780000255e-01,9.759359099529999471e-01,9.785024556689999597e-01,9.465493056889999757e-01,9.006510969259999833e-01,9.551780250119999982e-01,5.000000000000000000e-01,8.230733483890000368e-01,9.493447099990000027e-01,7.653840834230000167e-01,8.936359726689999672e-01,7.537415377020000307e-01,5.890871492339999627e-01,7.465967793040000355e-01,9.666525682929999475e-01,7.760158035090000128e-01,7.913814802849999941e-01,9.628734789130000138e-01,9.007640186740000221e-01,9.872216174669999900e-01,9.263792424260000047e-01
8.076507825350000003e-01,8.248827561329999947e-01,7.033081501829999693e-01,7.404262222049999842e-01,9.454788827879999635e-01,6.520722618450000008e-01,9.814274832010000393e-01,6.630868032350000218e-01,5.951394423119999999e-01,9.524208247890000312e-01,7.946428571429999810e-01,9.378525641029999971e-01,8.827974616599999491e-01,8.897054303279999798e-01,9.222362020659999882e-01,9.191518870879999970e-01,9.688469982590000029e-01,9.266249974529999767e-01,9.309523809519999471e-01,9.346765936419999532e-01,9.499913419909999934e-01,9.227142857140000487e-01,9.059448613720000321e-01,9.179529969390000099e-01,9.002702079019999637e-01,8.967908071719999930e-01,9.810005925450000497e-01,8.179606066450000323e-01,7.211021505379999752e-01,7.065113012170000095e-01,9.979166666669999630e-01,9.761904761899999894e-01,8.533165586480000453e-01,8.475020525449999953e-01,7.613599698790000092e-01,9.276336675020000477e-01,6.516567495920000397e-01,7.069834296479999836e-01,6.315755753520000404e-01,6.350384803469999451e-01,6.787702003879999557e-01,7.796703296700000507e-01,8.936810845339999698e-01,8.754189646750000220e-01,8.077639000499999833e-01,8.893048955410000067e-01,1.000000000000000000e+00,9.283283864579999767e-01,6.652218693679999850e-01,8.321439743499999819e-01,8.534741914719999878e-01,9.998360030509999552e-01,9.978898916399999708e-01,9.496148459380000517e-01,9.694644471500000193e-01,9.403587934720000208e-01,9.259041979730000538e-01,7.244023984349999834e-01,6.992013144730000462e-01,6.801674585939999629e-01,7.369360045880000154e-01,8.603917238860000483e-01,8.042536354000000554e-01,7.323902619769999678e-01,8.307336903049999943e-01,9.666666666669999630e-01,5.166666666670000074e-01,9.972291350309999691e-01,9.962962962960000279e-01,8.885732749750000492e-01,8.101289027570000023e-01,7.665187042940000417e-01,8.634362848929999501e-01,8.647326129979999720e-01,7.450068550089999908e-01,6.970554622579999693e-01,7.821195463100000245e-01,7.112413884410000442e-01,7.098828105529999544e-01,9.895403179420000361e-01,9.638421272970000286e-01,9.270123674310000172e-01,9.775078573559999873e-01,9.738655451550000119e-01,9.488861621890000153e-01,9.810048894789999974e-01,9.488861621890000153e-01,9.997933884299999852e-01,9.618961456760000139e-01,9.330912295280000546e-01,8.846654221530000362e-01,9.496705080109999475e-01,5.000000000000000000e-01,8.330521605359999526e-01,9.243745247339999471e-01,7.652597937480000168e-01,8.250355899669999937e-01,7.309843495829999593e-01,5.596715022449999521e-01,7.441399435040000343e-01,8.794487558839999553e-01,8.012710894650000304e-01,7.447041540869999698e-01,9.219986883249999821e-01,8.095772667070000317e-01,9.748653863120000373e-01,9.116655742160000298e-01
8.195003001199999693e-01,7.111111111110000049e-01,3.952495421250000196e-01,6.437358405599999944e-01,9.703849454559999588e-01,6.250694391440000386e-01,9.874928894240000421e-01,6.950023414660000398e-01,7.001545042450000311e-01,5.279771398189999632e-01,7.513311688310000402e-01,9.841153846150000328e-01,9.203397620729999451e-01,9.602821282200000308e-01,9.513866441749999625e-01,9.698766737139999927e-01,9.846419971500000035e-01,9.142659596140000344e-01,9.759899749370000155e-01,9.492938987469999867e-01,9.803618326120000503e-01,9.662402853979999984e-01,9.232552637059999734e-01,9.546746321710000149e-01,9.372097742349999594e-01,9.613371287040000102e-01,9.580583836099999528e-01,7.622887346569999778e-01,6.703696236559999466e-01,7.381439327030000497e-01,9.237745098039999991e-01,7.544541910330000434e-01,8.161219860639999935e-01,7.184672048900000441e-01,7.950616456710000168e-01,9.388526872739999529e-01,7.062931064899999889e-01,7.202015131919999869e-01,6.883047763459999580e-01,6.681616634110000286e-01,7.228311965810000350e-01,6.182234432230000465e-01,8.417823079020000376e-01,8.476238120489999472e-01,8.331988141830000139e-01,8.455099838139999990e-01,1.000000000000000000e+00,9.589968598100000463e-01,6.842532243500000222e-01,8.628066347870000374e-01,8.539178533360000101e-01,9.880926139019999832e-01,9.439956608709999530e-01,9.335294117650000389e-01,9.189770343559999777e-01,9.591367311470000434e-01,9.067777285379999830e-01,7.930872080530000368e-01,7.470862476399999785e-01,7.344645017750000004e-01,7.788517445360000346e-01,9.776808375279999463e-01,8.757203090089999975e-01,8.018775086349999581e-01,9.153609508150000185e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.732876418750000536e-01,1.000000000000000000e+00,6.777727380039999527e-01,7.011287328099999883e-01,6.911848400050000230e-01,7.169928525940000297e-01,8.261349559559999500e-01,7.588121190350000100e-01,7.119346324930000414e-01,7.883098193869999548e-01,8.292150968400000544e-01,7.546076304009999847e-01,9.974870186530000460e-01,9.838130422049999879e-01,9.551298244379999858e-01,9.923032240179999741e-01,9.440722216339999529e-01,8.672916617050000498e-01,9.449616867500000295e-01,8.672916617050000498e-01,9.693077074139999638e-01,9.764727515050000139e-01,9.385339580649999514e-01,8.962324630229999700e-01,9.483397959370000185e-01,5.000000000000000000e-01,8.206312020889999781e-01,9.461306980710000314e-01,7.750941569289999666e-01,8.978543062580000012e-01,7.593026353690000008e-01,5.870087945819999486e-01,7.957886405090000004e-01,9.599879775520000491e-01,7.067336286559999792e-01,7.919189368850000355e-01,9.716015203319999793e-01,9.064716036919999720e-01,9.870073177920000163e-01,9.284128073139999993e-01
