7.707422969189999806e-01,6.214804292929999585e-01,4.522664835160000174e-01,4.948262279739999991e-01,6.053219614999999498e-01,5.664573425760000003e-01,8.645928504590000285e-01,5.847720386789999614e-01,5.702697986870000069e-01,6.674808491479999883e-01,6.111832611830000372e-01,6.926586620929999771e-01,8.277428371770000348e-01,7.468015159530000391e-01,7.546552985950000236e-01,7.389177489179999947e-01,7.787350246649999974e-01,7.919202617039999836e-01,8.532752613240000006e-01,7.861654135340000460e-01,8.146229991869999854e-01,8.016731221989999989e-01,7.983958770800000382e-01,8.691635397119999995e-01,9.225578486550000124e-01,1.718661372660000020e-01,2.893240093239999866e-01,2.893240093239999866e-01,7.394169904399999771e-01,7.752092909729999537e-01,9.217290634200000499e-01,6.105285650020000343e-01,5.690120967739999980e-01,5.923297418890000055e-01,7.660224089639999789e-01,9.937500000000000222e-01,8.457936507940000403e-01,7.695446493519999542e-01,6.486713191020000435e-01,5.910772357719999981e-01,4.304761904759999980e-01,7.554761904760000091e-01,9.353842940690000329e-01,6.325858007239999470e-01,7.280565992830000388e-01,6.866205279639999715e-01,7.114482335689999992e-01,6.957794656319999937e-01,6.842490842489999947e-01,7.592644183769999833e-01,7.247370694150000459e-01,7.494573062529999996e-01,7.122002599260000011e-01,1.000000000000000000e+00,7.811838624339999537e-01,5.446656466370000116e-01,7.248827626620000242e-01,8.234175224730000409e-01,8.304533825059999819e-01,9.132482438729999652e-01,8.899906629320000206e-01,7.011434852400000306e-01,7.504148945909999702e-01,7.413291132089999680e-01,6.744945971819999997e-01,6.658324957460000082e-01,6.930731908809999453e-01,6.903605510120000011e-01,6.256610478170000489e-01,6.115572066090000369e-01,5.911744632130000454e-01,6.214709622880000284e-01,1.000000000000000000e+00,4.083333333329999815e-01,7.787596484730000546e-01,1.000000000000000000e+00,5.999999999999999778e-01,7.153253605029999962e-01,6.649534032220000279e-01,6.918136090959999818e-01,7.432298184269999775e-01,7.727291394009999648e-01,7.535340655079999506e-01,7.247785513619999787e-01,7.741518482200000495e-01,6.914567848489999724e-01,7.002086865169999674e-01,6.853297633229999963e-01,6.785507566270000401e-01,6.807881632650000236e-01,6.767895540430000079e-01,7.767606979179999538e-01,7.215385002699999939e-01,7.871328899920000399e-01,7.215385002699999939e-01,8.855996699510000347e-01,8.657200455039999465e-01,8.431687388640000114e-01,8.254044504119999459e-01,8.863376721529999669e-01,9.304366665979999507e-01,7.738931243809999971e-01,8.333927516300000393e-01,6.002480153400000518e-01,7.621968942900000377e-01,6.154566327279999971e-01,5.611694052140000499e-01,6.156506090809999998e-01,7.803015157179999939e-01,7.172344322339999634e-01,6.449202892900000039e-01,8.699114889650000348e-01,7.326595344280000255e-01,8.839426364689999538e-01,8.229268597919999761e-01
7.331115779650000386e-01,7.375405844160000113e-01,5.081730769229999556e-01,5.013693745230000109e-01,8.272898519010000173e-01,5.910003323729999813e-01,9.477302041209999528e-01,6.731094904090000330e-01,6.278553648929999786e-01,7.241125737129999740e-01,8.297941824260000043e-01,7.854147267829999501e-01,8.523459894199999498e-01,7.966008368800000516e-01,8.637953747069999633e-01,8.713007231480000003e-01,8.177049565420000388e-01,8.807701022560000537e-01,8.369904945289999842e-01,8.263620589939999483e-01,8.114579303679999578e-01,9.029050846809999475e-01,8.460818487660000109e-01,8.306935584739999490e-01,8.812692143120000043e-01,1.952353942139999909e-01,2.150349650349999975e-01,2.150349650349999975e-01,8.932212872179999819e-01,8.154618851970000248e-01,9.700785346189999547e-01,6.342431399010000082e-01,6.516330645160000046e-01,6.576481217659999601e-01,7.972222222220000099e-01,9.937500000000000222e-01,9.531328320799999920e-01,7.814518655650000145e-01,7.612445265460000554e-01,7.132737297550000299e-01,6.946459899750000444e-01,7.919047619050000320e-01,9.395906432749999704e-01,6.170745458819999474e-01,8.413983290550000049e-01,7.394518787660000481e-01,7.867009402860000167e-01,8.315351396969999920e-01,7.849816849820000497e-01,9.146716091169999618e-01,8.749955932759999611e-01,8.787165720609999564e-01,8.718727531890000382e-01,1.000000000000000000e+00,9.434550694709999963e-01,6.035338675529999808e-01,8.377740452680000338e-01,8.889889146599999625e-01,9.982860981960000046e-01,9.778613841109999871e-01,9.505322128850000052e-01,9.212781289929999895e-01,9.012982716830000296e-01,8.267445560139999872e-01,7.883439326990000495e-01,7.445043127549999529e-01,7.366022438260000360e-01,7.747583459239999470e-01,7.537891815649999661e-01,7.310088791119999652e-01,6.876812552009999857e-01,7.322163088680000431e-01,1.000000000000000000e+00,4.833333333329999926e-01,9.886081067140000123e-01,1.000000000000000000e+00,5.999999999999999778e-01,7.589244245880000239e-01,7.665051261709999730e-01,7.186718345489999660e-01,8.029673490669999580e-01,9.008873551370000232e-01,8.724476734320000260e-01,8.420726746259999951e-01,8.900546064440000293e-01,6.874786905599999942e-01,7.302640193680000058e-01,8.259883442350000049e-01,7.957496666290000409e-01,7.635312356279999602e-01,8.062154193160000482e-01,9.434448191169999554e-01,9.360539393179999612e-01,9.534062790780000185e-01,9.360539393179999612e-01,9.537448444830000094e-01,9.575958697149999921e-01,9.321357587190000071e-01,9.143467013539999799e-01,9.379269535959999793e-01,9.652887648160000111e-01,8.021284807099999803e-01,8.588581446140000075e-01,7.293940811539999514e-01,8.210563040149999603e-01,6.732796518029999788e-01,5.297074086040000074e-01,7.447975331780000152e-01,8.529335629719999590e-01,6.834213265230000278e-01,7.343789605570000267e-01,9.457293096029999457e-01,8.987802328389999929e-01,9.449374737229999655e-01,8.777963374530000085e-01
7.209274821040000392e-01,6.963496572870000456e-01,5.178914835160000063e-01,5.497232339159999759e-01,9.260934660409999575e-01,6.026687890759999666e-01,9.491228223400000052e-01,6.545001106379999545e-01,6.153553648930000231e-01,7.218473922979999902e-01,8.954488493960000017e-01,7.854147267829999501e-01,8.611065055919999711e-01,8.189484441759999900e-01,8.827450478139999834e-01,8.379558456810000111e-01,8.278318064359999617e-01,9.050911459889999788e-01,8.291033987410000305e-01,8.562348178140000154e-01,8.415138024560000485e-01,9.035995291259999451e-01,8.604078890919999445e-01,8.306293516780000052e-01,8.867008985880000527e-01,1.952353942139999909e-01,2.877855477860000177e-01,2.877855477860000177e-01,8.415362967780000147e-01,8.692743081579999975e-01,9.594135154059999504e-01,6.429238159500000327e-01,6.575806451610000103e-01,6.211670207260000520e-01,7.029365079370000213e-01,9.937500000000000222e-01,9.952380952379999979e-01,8.011573253449999488e-01,7.472299762820000524e-01,6.514207540430000387e-01,7.064223057640000025e-01,6.975000000000000089e-01,9.368128654970000468e-01,6.081808613439999567e-01,7.798355712700000275e-01,7.516393854309999512e-01,7.117302191440000314e-01,8.407765926879999796e-01,7.133699633700000264e-01,8.960397482330000329e-01,8.234137705740000035e-01,8.159412325789999754e-01,8.271644184730000404e-01,1.000000000000000000e+00,9.271346840449999904e-01,6.022961208239999698e-01,8.703078694250000469e-01,8.760126144269999582e-01,1.000000000000000000e+00,9.766072891070000095e-01,9.404715219420000105e-01,9.218054255380000450e-01,9.382299447299999873e-01,8.780474585309999691e-01,7.677310444179999971e-01,7.190186721939999526e-01,7.429243169360000287e-01,7.630506832369999826e-01,8.347076118280000179e-01,7.891088701499999747e-01,7.504664088700000457e-01,7.954710200140000520e-01,1.000000000000000000e+00,5.500000000000000444e-01,9.849283634100000073e-01,1.000000000000000000e+00,5.999999999999999778e-01,7.677284394560000003e-01,7.794327829689999820e-01,6.841099152749999801e-01,7.660161747189999648e-01,9.299289158960000190e-01,9.011126119419999858e-01,8.799548616240000509e-01,9.236242850929999859e-01,6.730205670679999530e-01,7.649928670800000274e-01,8.732754841969999626e-01,8.446301624769999572e-01,8.166379098070000175e-01,8.690763532059999630e-01,9.628936259239999629e-01,9.486752957580000256e-01,9.628947911099999812e-01,9.486752957580000256e-01,9.453137804929999666e-01,9.588661290529999492e-01,9.266915478330000067e-01,8.948186933109999464e-01,9.434338762720000382e-01,9.714983902999999588e-01,7.534641010100000535e-01,8.578470847339999539e-01,7.204796735339999980e-01,7.701873028110000075e-01,7.316265784140000283e-01,5.071331446329999659e-01,7.388267532169999763e-01,8.787368003909999947e-01,7.399275504979999640e-01,7.717735675969999987e-01,9.024677145520000332e-01,8.764716046999999621e-01,9.492163609289999693e-01,8.185931985750000139e-01
7.928011204479999963e-01,6.952674062050000492e-01,4.943910256410000148e-01,4.802744376929999892e-01,6.076140191919999767e-01,6.037695049000000314e-01,8.950526161690000038e-01,6.123698364190000021e-01,5.702697986870000069e-01,6.674808491479999883e-01,6.194539378750000269e-01,6.926586620929999771e-01,8.598183088749999925e-01,7.468015159530000391e-01,7.546552985950000236e-01,8.196368648670000479e-01,8.168745595490000122e-01,9.046395599490000272e-01,8.532752613240000006e-01,8.177443609019999782e-01,8.146229991869999854e-01,8.745897888660000286e-01,7.983958770800000382e-01,8.686635397120000546e-01,9.220450281430000450e-01,1.555870674990000035e-01,2.893240093239999866e-01,2.893240093239999866e-01,7.392286665220000330e-01,7.749360669299999449e-01,9.217290634200000499e-01,6.259131803869999455e-01,6.083870967740000468e-01,6.073978772510000290e-01,7.660224089639999789e-01,9.937500000000000222e-01,9.142147034249999971e-01,7.771213399030000302e-01,6.486713191020000435e-01,6.638008130079999791e-01,4.679761904759999758e-01,7.554761904760000091e-01,9.353842940690000329e-01,6.325858007239999470e-01,8.020987228599999463e-01,7.310273833810000399e-01,7.286185632389999833e-01,7.616214177979999667e-01,6.791208791210000539e-01,7.933417550189999501e-01,7.830352022850000093e-01,8.531721330389999691e-01,7.806333726759999703e-01,1.000000000000000000e+00,8.518628747800000012e-01,5.731865972309999613e-01,7.405996084479999908e-01,8.234175224730000409e-01,9.686829434760000357e-01,9.200050006300000138e-01,9.107446311860000199e-01,7.174478330660000180e-01,7.860822183319999823e-01,7.433180074840000096e-01,6.978573039159999825e-01,6.802145670089999596e-01,6.930731908809999453e-01,7.155207490270000248e-01,7.574716378389999560e-01,7.011065432159999666e-01,6.910979480690000454e-01,7.422930986000000342e-01,1.000000000000000000e+00,4.083333333329999815e-01,7.820205223189999888e-01,1.000000000000000000e+00,5.999999999999999778e-01,7.424998183869999657e-01,6.897130897050000042e-01,6.850828398649999595e-01,7.430963241019999943e-01,8.649162466559999762e-01,7.855172302539999984e-01,7.632167437950000410e-01,8.319063436200000439e-01,7.263008907650000401e-01,7.002086865169999674e-01,8.211147209169999961e-01,7.817248632240000328e-01,7.595201772449999833e-01,8.133111684649999562e-01,7.779847814460000288e-01,7.508812629009999906e-01,7.890518665369999907e-01,7.508812629009999906e-01,9.028283146450000185e-01,9.284983658790000316e-01,9.443320656829999882e-01,8.988193104349999629e-01,9.537627110680000353e-01,9.536602641050000440e-01,7.738931243809999971e-01,8.525453373950000469e-01,6.002480153400000518e-01,7.992128367819999468e-01,6.154566327279999971e-01,6.033596224039999845e-01,6.141901993360000533e-01,8.586089045670000086e-01,7.172344322339999634e-01,6.701861022249999689e-01,8.974466882399999568e-01,7.665112934590000426e-01,9.176996192880000347e-01,8.463684958389999791e-01
7.143615779649999942e-01,7.116296897549999612e-01,5.558493589740000074e-01,5.275790787709999652e-01,8.676963292489999757e-01,6.058729039010000150e-01,9.546781707410000317e-01,6.847660371189999706e-01,5.676403111300000193e-01,7.288355087900000306e-01,8.290328092959999839e-01,7.907718696400000136e-01,8.311921432659999942e-01,8.663619284750000427e-01,8.782216042149999513e-01,9.620744175390000263e-01,8.177049565420000388e-01,8.820858917299999602e-01,8.369904945289999842e-01,7.984711779449999991e-01,8.127622781940000429e-01,9.035995291259999451e-01,8.460818487660000109e-01,8.152234730039999988e-01,8.949027352620000375e-01,1.952353942139999909e-01,2.150349650349999975e-01,2.150349650349999975e-01,8.949593446829999799e-01,8.044437019000000300e-01,9.719832965239999512e-01,6.744568151149999968e-01,6.398723118279999733e-01,6.365454644870000012e-01,7.972222222220000099e-01,9.937500000000000222e-01,9.636591478699999547e-01,7.982494280719999447e-01,7.629310344830000368e-01,7.389286990590000492e-01,6.583302005009999958e-01,7.974999999999999867e-01,9.369590643270000463e-01,6.472669678400000404e-01,8.662206900609999982e-01,7.688370747120000237e-01,7.957182556130000251e-01,8.395950046689999446e-01,7.849816849820000497e-01,9.119984846880000440e-01,8.853888229490000095e-01,8.795313191750000481e-01,8.726785852399999710e-01,1.000000000000000000e+00,9.434550694709999963e-01,6.252245666140000546e-01,8.425417912760000405e-01,8.925056661660000223e-01,9.983398038890000104e-01,9.778613841109999871e-01,9.524929971990000466e-01,9.436247646640000264e-01,9.036452438650000030e-01,8.411657862860000279e-01,7.955934733859999497e-01,7.459308111610000180e-01,7.416544475049999807e-01,8.004514833019999998e-01,8.943843139160000399e-01,8.132028230940000491e-01,7.658341142300000293e-01,8.478120498629999613e-01,1.000000000000000000e+00,4.833333333329999926e-01,9.885410833390000374e-01,1.000000000000000000e+00,5.999999999999999778e-01,7.646400118649999689e-01,7.918072645089999639e-01,7.068896342620000217e-01,8.236907922899999734e-01,9.296189478749999902e-01,8.904038845139999880e-01,8.766808794899999535e-01,8.983333552760000007e-01,7.178408548660000221e-01,7.411960614770000122e-01,9.081407415929999560e-01,8.818529786390000291e-01,8.413756289830000012e-01,8.931677837150000521e-01,9.472034170349999949e-01,9.438276606440000327e-01,9.561678320119999519e-01,9.438276606440000327e-01,9.586830215230000007e-01,9.607100574229999745e-01,9.443433705660000399e-01,9.187714759189999914e-01,9.494799929220000267e-01,9.730775133539999455e-01,8.028783027029999797e-01,8.864423925569999696e-01,7.413677653639999532e-01,8.407986201949999572e-01,6.752529584430000398e-01,5.549122636619999716e-01,7.628929970509999992e-01,9.009365509940000516e-01,7.037669051880000026e-01,7.487697393960000003e-01,9.486748800859999831e-01,9.155925790810000020e-01,9.451005615190000153e-01,8.797994490710000504e-01
7.549310835450000479e-01,7.045567279940000427e-01,5.055746336999999979e-01,5.489699857059999744e-01,9.312573341800000071e-01,6.119460321209999609e-01,9.504824740709999498e-01,6.613830583469999524e-01,5.551403111299999527e-01,7.290083209819999688e-01,8.994797600060000509e-01,7.907718696400000136e-01,8.611065055919999711e-01,8.321933049619999467e-01,8.912071867680000370e-01,8.058369417080000208e-01,8.231806436459999654e-01,9.064069354629999964e-01,8.343461804920000446e-01,8.837285521500000129e-01,8.740681502820000226e-01,9.034281727039999987e-01,8.604078890919999445e-01,8.151592662080000551e-01,8.993087785129999512e-01,1.952353942139999909e-01,2.877855477860000177e-01,2.877855477860000177e-01,8.575550214710000452e-01,8.577992340819999839e-01,9.604231307909999460e-01,6.771240601500000400e-01,6.500537634409999654e-01,6.397649043240000166e-01,7.472222222219999654e-01,9.937500000000000222e-01,9.952380952379999979e-01,8.091260490780000092e-01,7.425011403029999624e-01,6.807338451329999485e-01,6.731328320799999654e-01,6.070238095240000353e-01,9.334670008350000048e-01,6.306653213289999949e-01,7.796642533909999839e-01,7.601281678140000553e-01,7.266138660119999537e-01,8.451056704730000035e-01,7.133699633700000264e-01,8.957821724760000048e-01,8.242113486459999860e-01,8.139076503319999656e-01,8.394451231809999525e-01,1.000000000000000000e+00,9.271346840449999904e-01,6.143362024420000456e-01,8.773024583580000257e-01,8.816704496180000072e-01,1.000000000000000000e+00,9.743345618350000015e-01,9.424323062560000519e-01,9.226912025529999672e-01,9.451012818370000401e-01,8.935640435280000071e-01,7.776115229140000418e-01,7.265355535020000532e-01,7.483600445689999603e-01,7.710886207960000460e-01,9.255670546499999984e-01,8.514845341469999829e-01,8.003629443909999752e-01,8.773572655129999731e-01,1.000000000000000000e+00,5.500000000000000444e-01,9.855145165690000209e-01,1.000000000000000000e+00,5.999999999999999778e-01,7.671120585280000181e-01,8.069176764400000090e-01,6.952255947990000351e-01,7.828737584470000233e-01,9.397759690550000489e-01,9.147634234329999892e-01,8.974551058799999925e-01,9.337265059179999938e-01,6.913420854690000006e-01,7.649928670800000274e-01,9.397964007410000153e-01,9.145316944970000028e-01,8.789537101069999636e-01,9.272536944610000331e-01,9.652554811760000186e-01,9.558886363170000511e-01,9.720041036119999589e-01,9.558886363170000511e-01,9.430482426499999793e-01,9.622803461040000395e-01,9.345068590359999483e-01,9.085761215400000035e-01,9.427640481550000340e-01,9.715187819570000327e-01,7.585145202949999943e-01,8.589336524480000179e-01,7.220974503470000139e-01,7.441111886169999856e-01,7.245745965819999634e-01,5.506251918019999803e-01,7.497569857750000510e-01,8.723861720469999748e-01,7.439961377820000221e-01,7.749841840200000220e-01,9.076574520879999719e-01,8.861466313950000506e-01,9.244592704180000231e-01,7.456386077900000187e-01
7.764721444130000538e-01,7.922934704180000232e-01,5.127976190480000307e-01,4.811338881089999853e-01,7.105865726000000215e-01,6.653731000160000297e-01,9.739302176280000278e-01,6.667790253809999790e-01,6.929852614020000079e-01,7.285234732159999727e-01,7.543024227229999656e-01,7.889536878220000382e-01,9.324500752569999662e-01,8.512693900929999558e-01,8.046462724430000213e-01,9.490851136450000336e-01,9.216871231700000111e-01,9.531964782120000423e-01,8.553850174220000158e-01,9.216290726820000057e-01,8.542322712559999864e-01,9.505451887289999569e-01,9.166947774839999674e-01,8.705021888680000153e-01,9.220450281430000450e-01,1.369824163360000013e-01,2.529603729600000128e-01,2.529603729600000128e-01,9.084521906650000478e-01,7.815514786639999878e-01,9.677805160529999728e-01,7.297021399649999962e-01,7.168817204299999801e-01,7.168426428719999466e-01,7.651260504200000367e-01,9.937500000000000222e-01,9.218602060710000545e-01,8.420243875059999494e-01,7.346943988320000507e-01,7.273593189620000121e-01,7.294486215540000318e-01,7.539285714290000495e-01,9.315455304930000402e-01,6.752389475360000004e-01,8.881102428329999965e-01,8.152387951670000410e-01,8.153119540000000054e-01,8.666250987570000008e-01,7.906593406590000095e-01,9.277519466310000240e-01,9.220591139910000456e-01,8.824007620229999960e-01,9.108108131350000081e-01,1.000000000000000000e+00,9.439648126640000081e-01,6.153835499809999776e-01,8.177822754629999746e-01,8.917473757589999828e-01,9.799463216439999735e-01,9.944565850819999664e-01,9.736694677870000314e-01,9.564246969609999649e-01,9.536008972420000340e-01,8.271528954200000339e-01,8.046517641220000128e-01,7.518372605480000415e-01,7.459603557620000380e-01,8.006729659500000373e-01,9.542199801359999567e-01,8.862490389420000225e-01,8.328691958060000511e-01,9.176618887159999627e-01,1.000000000000000000e+00,5.250000000000000222e-01,9.634629564450000183e-01,1.000000000000000000e+00,5.999999999999999778e-01,8.049175777610000360e-01,7.670729529269999514e-01,7.303357163020000042e-01,7.930878885109999832e-01,9.252243954369999690e-01,8.994132401859999959e-01,8.798292323659999692e-01,9.125502632299999917e-01,8.069495661579999535e-01,7.243280276750000413e-01,9.643489420990000172e-01,9.445302670780000298e-01,9.185876700089999902e-01,9.538281704619999690e-01,8.768114098999999495e-01,8.208032422569999653e-01,8.779893835190000217e-01,8.208032422569999653e-01,9.434971002159999731e-01,9.724476341009999913e-01,9.761419071839999573e-01,9.686252219469999591e-01,9.731378346490000553e-01,9.841255246540000501e-01,8.114215595439999706e-01,8.827507481880000340e-01,7.027799788440000084e-01,8.094114984339999541e-01,6.154971181260000535e-01,6.846733576879999728e-01,7.169536186570000247e-01,9.540790549609999838e-01,7.172344322339999634e-01,7.446008210290000484e-01,9.157833331450000447e-01,8.816584313769999515e-01,9.645016959379999477e-01,8.831821999710000037e-01
7.925529100529999926e-01,7.340548340550000495e-01,5.524954212449999513e-01,5.666756629429999803e-01,9.201459480850000539e-01,6.988519328369999783e-01,9.842295756900000248e-01,7.419458946089999563e-01,6.760052700169999484e-01,7.474280033150000335e-01,8.949001291110000311e-01,7.461290124970000326e-01,8.486634018549999992e-01,8.920433622510000049e-01,9.484765320060000171e-01,9.262880531530000017e-01,8.288172421889999919e-01,9.374106902130000529e-01,8.194700674449999500e-01,9.028128012339999842e-01,8.347570729259999878e-01,9.090314802159999985e-01,8.728767188239999752e-01,7.795384615379999937e-01,8.689773213520000095e-01,1.743051616559999906e-01,2.991142191139999906e-01,2.991142191139999906e-01,9.177668944139999452e-01,8.700208299839999881e-01,9.821486479209999843e-01,7.384316560629999859e-01,7.330241935479999693e-01,7.351404077869999609e-01,7.972222222220000099e-01,9.937500000000000222e-01,9.952380952379999979e-01,8.568704897840000445e-01,8.297785531839999562e-01,7.774563183620000206e-01,7.573433583959999771e-01,7.927380952379999846e-01,9.436507936510000194e-01,6.758213553240000060e-01,8.885809385049999731e-01,8.162118807349999505e-01,8.023496499219999745e-01,8.876120448180000455e-01,7.747252747249999683e-01,9.349402374390000103e-01,9.340781163569999990e-01,9.080551766219999710e-01,9.384318317130000420e-01,1.000000000000000000e+00,9.548070718800000245e-01,6.845023305090000010e-01,8.780647838449999742e-01,9.056856603730000232e-01,1.000000000000000000e+00,9.816854879349999896e-01,9.474976657329999830e-01,9.615838429099999862e-01,9.805535479360000251e-01,8.752303807589999485e-01,8.291326043260000001e-01,7.719705963890000078e-01,7.729713614059999793e-01,8.259176251059999752e-01,9.757259698150000382e-01,9.303409222459999572e-01,8.863374144879999639e-01,9.498832310129999845e-01,1.000000000000000000e+00,6.083333333329999926e-01,9.901950947569999606e-01,1.000000000000000000e+00,5.999999999999999778e-01,8.296488806559999540e-01,8.521387041189999456e-01,7.631917323529999742e-01,8.716370544660000386e-01,9.530994865890000112e-01,9.339892718660000037e-01,9.218893325529999849e-01,9.443420722819999558e-01,7.970656078650000254e-01,7.622143817450000025e-01,9.864857398580000325e-01,9.713870551550000121e-01,9.524178072390000471e-01,9.783559543459999785e-01,9.799918429389999908e-01,9.690203957390000067e-01,9.829042769439999550e-01,9.690203957390000067e-01,9.941478747799999960e-01,9.802236447559999899e-01,9.775568490960000467e-01,9.699652335930000202e-01,9.768584522050000052e-01,9.883369428149999525e-01,8.393886505990000302e-01,9.211784345140000552e-01,7.653517366259999788e-01,8.855193925619999629e-01,7.661452399679999914e-01,6.486278100979999683e-01,7.929959330460000233e-01,9.707635186009999639e-01,6.865304634600000178e-01,7.862835122269999921e-01,9.700967161869999966e-01,9.101036237099999759e-01,9.828092211460000005e-01,9.273418502050000400e-01
8.112642834909999934e-01,7.215570887450000193e-01,5.657280219779999841e-01,5.920208802059999664e-01,9.525691599790000463e-01,7.041841262339999519e-01,9.648813757690000159e-01,7.296109744709999845e-01,6.764282617939999520e-01,7.410338970840000261e-01,9.092769803300000397e-01,7.854147267829999501e-01,8.165034806209999774e-01,8.272393302020000228e-01,9.007185548399999631e-01,8.847170340709999969e-01,8.295200062640000205e-01,9.260821369799999703e-01,8.686453430320000280e-01,8.726874879510000405e-01,8.923220818270000132e-01,8.792615060380000180e-01,8.546424394320000228e-01,8.317599541379999684e-01,9.017491195150000305e-01,1.975609756099999947e-01,2.317249417249999943e-01,2.317249417249999943e-01,8.976329513930000337e-01,8.550371110760000004e-01,9.650934604609999745e-01,7.619895893579999857e-01,6.949865591399999598e-01,6.734732708259999479e-01,7.472222222219999654e-01,9.937500000000000222e-01,9.952380952379999979e-01,8.356789497430000546e-01,7.887582101810000079e-01,7.127863715840000447e-01,7.494736842110000241e-01,7.951190476189999856e-01,9.410192147029999843e-01,6.605074834080000290e-01,8.262221591470000348e-01,7.828701635260000291e-01,7.470988827379999586e-01,8.717939740000000270e-01,6.653846153850000444e-01,9.005327710860000501e-01,8.773063703700000326e-01,8.647589674619999833e-01,8.958463118230000077e-01,1.000000000000000000e+00,9.262485482000000214e-01,6.734337294600000190e-01,9.027128493620000249e-01,8.956838060170000393e-01,1.000000000000000000e+00,9.734822891069999651e-01,9.284500466849999745e-01,9.314552474970000384e-01,9.776464000690000544e-01,9.213953317969999501e-01,8.169892396950000357e-01,7.680127523230000364e-01,7.695590814580000050e-01,8.000388202860000408e-01,9.791993865710000300e-01,9.366499230029999845e-01,8.994541912250000326e-01,9.557535494550000177e-01,1.000000000000000000e+00,5.500000000000000444e-01,9.913024381499999649e-01,1.000000000000000000e+00,5.999999999999999778e-01,7.588938983930000326e-01,8.342803883489999794e-01,7.381819108260000428e-01,7.845913516310000224e-01,9.700039903489999782e-01,9.442445981329999904e-01,9.311961773800000453e-01,9.573869401969999915e-01,7.584415338869999745e-01,7.649928670800000274e-01,9.899943930510000101e-01,9.762114636550000002e-01,9.579472781419999805e-01,9.838499981449999598e-01,9.777478663109999690e-01,9.772061471640000052e-01,9.826767226570000124e-01,9.772061471640000052e-01,9.648177063039999890e-01,9.719527811539999673e-01,9.463888690020000327e-01,9.338626121419999482e-01,9.538513556330000531e-01,9.802997481590000062e-01,8.086781627989999555e-01,8.813042492699999508e-01,7.788647604870000407e-01,8.510837136600000186e-01,7.422850279320000189e-01,5.768895211540000512e-01,7.628224434589999658e-01,8.426834232619999643e-01,7.969833811099999998e-01,7.923543752489999870e-01,9.298756032999999643e-01,9.007205719919999520e-01,9.603059350310000353e-01,7.843520347789999514e-01
8.211725801429999860e-01,7.996212121210000134e-01,5.272206959709999641e-01,5.344459967050000371e-01,7.774541512039999658e-01,7.454347327100000475e-01,9.893601530340000449e-01,7.752283046660000121e-01,7.205645161289999656e-01,7.508422985639999769e-01,9.052916381860000028e-01,8.636939475620000195e-01,9.917121432030000516e-01,9.511748633879999471e-01,9.679696038249999690e-01,9.291822390430000134e-01,9.824318769090000236e-01,9.882352941180000405e-01,8.598354830159999906e-01,9.899749373430000166e-01,9.667470145490000277e-01,9.877503607500000005e-01,9.794747228429999675e-01,8.906954346469999617e-01,9.521885388890000135e-01,2.020986954060000063e-01,4.092540792539999805e-01,4.092540792539999805e-01,9.273487433289999693e-01,9.312704482189999577e-01,9.827781593409999905e-01,7.798705096069999954e-01,8.376075268820000197e-01,7.794212394209999450e-01,7.924836601310000228e-01,9.937500000000000222e-01,9.904761904759999958e-01,8.768276583299999816e-01,7.884407498629999456e-01,7.586223532560000260e-01,7.917105263160000295e-01,7.835714285710000393e-01,9.656878306880000151e-01,6.860723808940000223e-01,9.125583953820000094e-01,8.564201100049999571e-01,8.355436468820000018e-01,8.903674674999999539e-01,8.570512820510000074e-01,9.613214040199999921e-01,9.599739637530000369e-01,9.422842910790000248e-01,9.576797835510000301e-01,1.000000000000000000e+00,9.534047403969999612e-01,7.448834031869999706e-01,8.783336132569999899e-01,9.102151422449999973e-01,1.000000000000000000e+00,9.994318181819999980e-01,9.767040149390000536e-01,1.000000000000000000e+00,9.799042627380000203e-01,8.699717987309999456e-01,8.388957655059999796e-01,7.938518899109999749e-01,7.751396436570000548e-01,8.354696956189999746e-01,9.805522380610000033e-01,9.463759537189999627e-01,9.134045520429999732e-01,9.639720625140000276e-01,1.000000000000000000e+00,5.583333333329999482e-01,9.986076309500000470e-01,1.000000000000000000e+00,5.999999999999999778e-01,8.738445146679999498e-01,8.477931083749999930e-01,7.772844288219999953e-01,8.619628189269999963e-01,9.763509761099999906e-01,9.544934195630000451e-01,9.380120010970000033e-01,9.666806917489999540e-01,8.228132266669999639e-01,7.413917768119999696e-01,9.938816669450000196e-01,9.861951050239999850e-01,9.697914320239999775e-01,9.899198045699999504e-01,9.833973069479999829e-01,9.420733672279999471e-01,9.832216597430000204e-01,9.420733672279999471e-01,9.956010198200000438e-01,9.886307687469999550e-01,9.855063574410000138e-01,9.828356399990000325e-01,9.875391091020000456e-01,9.918482884279999912e-01,8.492855955350000485e-01,9.503219083520000332e-01,8.114998472890000425e-01,8.740500199880000265e-01,7.449910933690000459e-01,6.906919333390000304e-01,8.061289981110000280e-01,9.866243912309999864e-01,7.573594265030000328e-01,8.044787590730000382e-01,9.745787522080000542e-01,9.141898740330000050e-01,9.834763376570000437e-01,9.479668935689999909e-01
